iter	RMSE
262	0.09495049799
263	0.09453166976
264	0.09385731539
265	0.09353139779
266	0.09309718935
267	0.0924630408
268	0.09213182029
269	0.09161336122
270	0.09129449037
271	0.09080758731
272	0.09046503469
273	0.08987853325
274	0.08941360008
275	0.08892792989
276	0.08841815099
277	0.08792003961
278	0.08737195953
279	0.08695262805
280	0.08642140493
281	0.0859597373
282	0.08552072245
283	0.08511822482
284	0.08482795684
285	0.08433156581
286	0.08394973007
287	0.08369059077
288	0.08327567257
289	0.08291672719
290	0.08256673881
291	0.08211948056
292	0.08187559284
293	0.08144696852
294	0.08109663017
295	0.08067018212
296	0.08036544675
297	0.07991722955
298	0.07957281507
299	0.07921742929
300	0.07881318596
301	0.07851228512
302	0.07815736428
303	0.07781092856
304	0.07758747857
305	0.07716202662
306	0.07678896774
307	0.07645378969
308	0.07624313549
309	0.07596797212
310	0.07560837654
311	0.07526283309
312	0.07491701813
313	0.0746597921
314	0.07440169395
315	0.07406514826
316	0.07372710808
317	0.07335188366
318	0.07305807598
319	0.07280538717
320	0.07253034442
321	0.0722184934
322	0.07192126265
323	0.07162483031
324	0.07126585414
325	0.07099836014
326	0.0707847619
327	0.07044907947
328	0.07013175223
329	0.06990315387
330	0.06961003274
331	0.06935709013
332	0.06912162402
333	0.06888407818
334	0.06860604052
335	0.06833231617
336	0.06809019965
337	0.06784894529
338	0.06763999501
339	0.06742219798
340	0.0672184934
341	0.06697105842
342	0.06669592291
343	0.06650119182
344	0.06628906491
345	0.06605515236
346	0.06591374281
347	0.06573537366
348	0.06554268464
349	0.06537329032
350	0.06512239265
351	0.06495667869
352	0.06480672504
353	0.06461599283
354	0.06436569808
355	0.06421007506
356	0.06404092797
357	0.0638760164
358	0.06370194212
359	0.0634985399
360	0.06334334641
361	0.06319115795
362	0.06306705437
363	0.06293504376
364	0.06280857511
365	0.06257983151
366	0.06245122693
367	0.06217405006
368	0.0620133379
369	0.06182866047
370	0.06165937501
371	0.06149208175
372	0.06138008837
373	0.06117402336
374	0.06099662045
375	0.06087255894
376	0.06071293679
377	0.06059064263
378	0.06041732085
379	0.06026108506
380	0.06003699793
381	0.05988350344
382	0.05970971376
383	0.05950452439
384	0.05926295411
385	0.05912274899
386	0.05897217313
387	0.05885790596
388	0.05874376899
389	0.0585971448
390	0.05847916331
391	0.05829062404
392	0.0581814995
393	0.05807539226
394	0.05797820558
395	0.05781820403
396	0.0576354067
397	0.05746551539
398	0.05731751351
399	0.05720364621
400	0.05707450888
401	0.05697363455
402	0.05679574918
403	0.05669109029
404	0.05654826689
405	0.05637264237
406	0.05623617449
407	0.05611523291
408	0.05601705222
409	0.05584966418
410	0.05564502336
411	0.05551823932
412	0.05539885847
413	0.05524990579
414	0.05512584754
415	0.05491268159
416	0.05475463329
417	0.05456690027
418	0.05446405499
419	0.05433677847
420	0.05421196243
421	0.05408734106
422	0.05396852206
423	0.0538609827
424	0.05371063279
425	0.05354849873
426	0.05344296274
427	0.0533547414
428	0.05318276508
429	0.05309625252
430	0.05289030619
431	0.05276465849
432	0.05259735892
433	0.05249729279
434	0.05238358733
435	0.05218462388
436	0.05202307942
437	0.0518757122
438	0.05174284556
439	0.05155092876
440	0.05137519637
441	0.05126111431
442	0.05114295523
443	0.05101647613
444	0.05090600683
445	0.05081224118
446	0.05065783283
447	0.05056937689
448	0.05046614991
449	0.0503230392
450	0.05021420764
451	0.05007335113
452	0.04998192554
453	0.04988147067
454	0.04978565941
455	0.0497016077
456	0.04960413704
457	0.04949460387
458	0.04938746126
459	0.04926824164
460	0.04915148108
461	0.04907834602
462	0.04897261524
463	0.04886910269
464	0.0487677565
465	0.04871621414
466	0.04860034259
467	0.04839508659
468	0.04828212913
469	0.04823170451
470	0.04819390898
471	0.04799455523
472	0.04795761447
473	0.04790153919
474	0.04785293736
475	0.04774324063
476	0.04767036038
477	0.04757775622
478	0.04744896887
479	0.04739799678
480	0.04725728902
481	0.04720392018
482	0.04707422974
483	0.04698944688
484	0.04685338879
485	0.04674529273
486	0.04667728732
487	0.04651277441
488	0.04638962057
489	0.0462950943
490	0.04613934908
491	0.04609842915
492	0.04606555585
493	0.04599862949
494	0.04594878756
495	0.04586829557
496	0.04573771463
497	0.04560797037
498	0.04555961817
499	0.04552061856
500	0.0454556466
501	0.0453623672
502	0.04527031847
503	0.04514376532
504	0.0450968882
505	0.04497108681
506	0.04494632129
507	0.0448226709
508	0.04476072069
509	0.04467198736
510	0.04458370083
511	0.04446900875
512	0.0443818866
513	0.04423755228
514	0.04419229804
515	0.04414825562
516	0.04411061242
517	0.04406785502
518	0.04400694788
519	0.0438953308
520	0.04376659898
521	0.04366987047
522	0.04358087677
523	0.04352345729
524	0.04340541969
525	0.04332175287
526	0.04321338291
527	0.04309724701
528	0.04300219822
529	0.0428962257
530	0.04278944346
531	0.04268478414
532	0.04264409509
533	0.04262198106
534	0.04251549685
535	0.04241199347
536	0.04227264028
537	0.04214014175
538	0.04200057479
539	0.04188589308
540	0.04182808553
541	0.04171540764
542	0.04161355924
543	0.0415039975
544	0.04142575892
545	0.04132581265
546	0.04122756053
547	0.04117112018
548	0.04106049737
549	0.04096306312
550	0.04085861685
551	0.04076318127
552	0.04070899463
553	0.04060806472
554	0.04053320371
555	0.04045933443
556	0.0403283051
557	0.04022108565
558	0.04012791908
559	0.04001934256
560	0.0399508956
561	0.03985635907
562	0.03978542329
563	0.03966423247
564	0.03955838365
565	0.03951612777
566	0.03946237779
567	0.03941688332
568	0.03929320532
569	0.03924512309
570	0.03916527504
571	0.03904459037
572	0.03892865479
573	0.03883575103
574	0.03872125018
575	0.03867464464
576	0.03862881819
577	0.0385331018
578	0.038488143
579	0.0384439335
580	0.03834534039
581	0.03825963569
582	0.03816175525
583	0.03807015788
584	0.03795631027
585	0.03791317972
586	0.03782903513
587	0.03778671593
588	0.03767137194
589	0.03762949336
590	0.0375878772
591	0.03750540354
592	0.03743961534
593	0.03739888721
594	0.03731781345
595	0.03722327637
596	0.03715117849
597	0.03708100784
598	0.03701757431
599	0.03692540799
600	0.036835855
601	0.03672784688
602	0.03664927953
603	0.03656021205
604	0.03645865497
605	0.03638903631
606	0.03628909362
607	0.03620477374
608	0.03609732567
609	0.03603627659
610	0.03593835062
611	0.03583462264
612	0.03579539925
613	0.03571308626
614	0.03558084067
615	0.03552415342
616	0.03546126143
617	0.03538358858
618	0.03534302061
619	0.0352669868
620	0.03519716466
621	0.03511523595
622	0.03505210503
623	0.03498780018
624	0.03492295625
625	0.03485561237
626	0.03479733129
627	0.03470816506
628	0.03462892298
629	0.03457174018
630	0.03450741483
631	0.03446906439
632	0.03439215381
633	0.03431307078
634	0.03425399658
635	0.03419387203
636	0.03412996835
637	0.03407444862
638	0.03400522712
639	0.03395996265
640	0.03389841942
641	0.03382766564
642	0.03375335947
643	0.03368457013
644	0.03362745623
645	0.03359139697
646	0.03351590501
647	0.03346051721
648	0.03340411595
649	0.03334126049
650	0.03328008213
651	0.03323811868
652	0.03317884368
653	0.03311845106
654	0.03304588993
655	0.03296380082
656	0.03289320963
657	0.03282617471
658	0.03272537796
659	0.03268550492
660	0.03263805383
661	0.03258069238
662	0.03252178216
663	0.03246399612
664	0.03239619504
665	0.03232678895
666	0.03226030659
667	0.03221489192
668	0.03216279384
669	0.03210883197
670	0.03207222457
671	0.03201488715
672	0.03195256749
673	0.03188536494
674	0.0318350847
675	0.03177472674
676	0.03173123479
677	0.03167747811
678	0.03162235754
679	0.03156726622
680	0.03146422619
681	0.03140636291
682	0.03137270833
683	0.03132075548
684	0.0312781679
685	0.03123566935
686	0.03119391918
687	0.03114049873
688	0.03108422218
689	0.03102630784
690	0.03097398022
691	0.03091732838
692	0.0308622419
693	0.03080395297
694	0.03075004863
695	0.03069244619
696	0.03064128644
697	0.03058967515
698	0.03055005108
699	0.03049494994
700	0.03041673199
701	0.03033981167
702	0.03029447098
703	0.03023261597
704	0.03018052944
705	0.03014534231
706	0.03009241064
707	0.03001737585
708	0.02994155135
709	0.02990738059
710	0.02986750844
711	0.02980831198
712	0.02976376925
713	0.02972604241
714	0.02966494404
715	0.02959248905
716	0.02953163877
717	0.02946070363
718	0.02942772662
719	0.02935141267
720	0.02929675039
721	0.0292589753
722	0.029201133
723	0.02914062202
724	0.02907614337
725	0.02904459437
726	0.02900780655
727	0.02896817724
728	0.02892969596
729	0.0288989162
730	0.02883542089
731	0.02879340674
732	0.0287565952
733	0.02869940136
734	0.02866303095
735	0.02862466266
736	0.0285944703
737	0.02853218694
738	0.02849388361
739	0.02843761026
740	0.02840178101
741	0.0283708492
742	0.0283243944
743	0.02828705941
744	0.02823093141
745	0.02817536726
746	0.02814004821
747	0.02809467552
748	0.02803249632
749	0.02798201046
750	0.02794720872
751	0.02789317576
752	0.02783830138
753	0.02779385535
754	0.02775966675
755	0.02769319063
756	0.02763927586
757	0.02760558126
758	0.02753626557
759	0.02748290575
760	0.0274535474
761	0.02739438165
762	0.02734169778
763	0.02729279214
764	0.02724822067
765	0.02721533631
766	0.02717507422
767	0.02712570766
768	0.02709700713
769	0.02702191337
770	0.0269745833
771	0.02691723232
772	0.02687093889
773	0.02683858207
774	0.02678191226
775	0.02673405961
776	0.02668741557
777	0.02665557875
778	0.02661351
779	0.02656710694
780	0.02653799399
781	0.02648256186
782	0.02644776545
783	0.02641370232
784	0.02638251741
785	0.02635181389
786	0.02629777
787	0.02626441656
788	0.02623118986
789	0.02620090585
790	0.02616385122
791	0.02613417093
792	0.02608579555
793	0.02604110195
794	0.02601460136
795	0.0259870187
796	0.02592208444
797	0.02588617388
798	0.0258225688
799	0.025787318
800	0.02574945758
801	0.02572392759
802	0.02569723231
803	0.02566493181
804	0.02560168177
805	0.02556461599
806	0.02552704213
807	0.02551194316
808	0.02549719582
809	0.02544730551
810	0.02538532536
811	0.02532482674
812	0.02528798933
813	0.02526331086
814	0.02523075476
815	0.02521639497
816	0.02517233393
817	0.0251131216
818	0.02507735627
819	0.02505322278
820	0.02503924188
821	0.024995968
822	0.02493351588
823	0.0249179205
824	0.02490597531
825	0.02489429692
826	0.02488287832
827	0.0248712322
828	0.02483613962
829	0.02482514339
830	0.02481390055
831	0.02477939816
832	0.02476643343
833	0.02475861243
834	0.02472446791
835	0.02469409582
836	0.02463678305
837	0.0245897715
838	0.0245562233
839	0.02454616589
840	0.02449041979
841	0.02444450399
842	0.02438447423
843	0.02433464349
844	0.02429015149
845	0.02423364349
846	0.0241814039
847	0.0241187127
848	0.0240715988
849	0.02401433792
850	0.0239723983
851	0.02392769561
852	0.02386619555
853	0.02382557853
854	0.0237713981
855	0.02374152583
856	0.02368120067
857	0.02364062367
858	0.02358312504
859	0.02354551583
860	0.02350377207
861	0.02344740625
862	0.02340818966
863	0.02337960139
864	0.02333368512
865	0.02329534348
866	0.02325042529
867	0.02321494342
868	0.02316393009
869	0.02312973691
870	0.02307186909
871	0.02303696563
872	0.02298930369
873	0.0229537356
874	0.02290859666
875	0.02287448237
876	0.02282506642
877	0.02281891078
878	0.02278865104
879	0.02273946434
880	0.02271240611
881	0.02267910957
882	0.0226354037
883	0.02261007243
884	0.02258534036
885	0.02255226574
886	0.02252746091
887	0.02250317332
888	0.02248622112
889	0.02245386938
890	0.02243727652
891	0.02241134393
892	0.0223666904
893	0.02235043006
894	0.02231380478
895	0.02229061541
896	0.02226796111
897	0.02225219698
898	0.02222675845
899	0.022195584
900	0.02217345999
901	0.02215212854
902	0.02213999024
903	0.02212480422
904	0.0220815854
905	0.02206022153
906	0.0220296456
907	0.02200902614
908	0.02199734372
909	0.02197666361
910	0.02193407293
911	0.02192267603
912	0.02190132126
913	0.0218690788
914	0.02184423712
915	0.02183311447
916	0.0217911999
917	0.02175736125
918	0.02173749876
919	0.02170612424
920	0.02169190573
921	0.02166106394
922	0.02158621467
923	0.02155572682
924	0.02153213434
925	0.02149953283
926	0.02147691864
927	0.02144708762
928	0.02140677452
929	0.02138468364
930	0.02135851098
931	0.02132621226
932	0.02128312086
933	0.02127245389
934	0.02121470002
935	0.02118921322
936	0.02117580622
937	0.02116272962
938	0.02113988884
939	0.02109627158
940	0.02105442672
941	0.02104151179
942	0.02100049706
943	0.02097973107
944	0.02096944617
945	0.0209296834
946	0.02090515593
947	0.02088113097
948	0.02086857495
949	0.02084010528
950	0.02081585136
951	0.02079235296
952	0.02076713449
953	0.02074339675
954	0.02072017703
955	0.02069006598
956	0.02066703558
957	0.0206444761
958	0.02059661547
959	0.02057449072
960	0.02054227277
961	0.02053832013
962	0.02053441994
963	0.0205157314
964	0.02049765434
965	0.02046847201
966	0.02044932678
967	0.0204455735
968	0.02040609047
969	0.02038844268
970	0.02037113766
971	0.02034271994
972	0.02032428375
973	0.02030632896
974	0.02028958103
975	0.02027211336
976	0.0202557145
977	0.02021743619
978	0.02020512872
979	0.02019332036
980	0.02018127065
981	0.02016518973
982	0.02015338382
983	0.02014129859
984	0.02010433709
985	0.02009290825
986	0.02007717687
987	0.02006548903
988	0.02005655636
989	0.02004558331
990	0.02003019944
991	0.02000614538
992	0.0199954224
993	0.01998681724
994	0.01997580091
995	0.0199383733
996	0.01990443288
997	0.01989364894
998	0.0198856991
999	0.01987737816
