iter	RMSE
625	0.8558231305
626	0.8548937939
627	0.8535499167
628	0.8521502567
629	0.8494472622
630	0.8475757705
631	0.8456173033
632	0.8447521036
633	0.8438068431
634	0.8429836356
635	0.8413043353
636	0.8391439354
637	0.8372520692
638	0.8354960733
639	0.8341054589
640	0.8323040817
641	0.8306114897
642	0.8288559633
643	0.8264370466
644	0.8253137175
645	0.8246329045
646	0.8235188048
647	0.8218875404
648	0.8195851729
649	0.8190651406
650	0.8178612118
651	0.8160042458
652	0.8153162674
653	0.8142114241
654	0.8136332682
655	0.8131142835
656	0.8116148567
657	0.8104012606
658	0.8090083678
659	0.8083070389
660	0.80712929
661	0.8058096513
662	0.8052746782
663	0.8040874088
664	0.8022057963
665	0.8005955014
666	0.7999194486
667	0.7994091513
668	0.7979429077
669	0.7961380201
670	0.7946233927
671	0.7922105536
672	0.7908691224
673	0.789455723
674	0.7887427106
675	0.7871130396
676	0.7856835728
677	0.7850628768
678	0.7839473307
679	0.7823881551
680	0.7812251899
681	0.7798483825
682	0.7780697834
683	0.7759762456
684	0.7747905392
685	0.7736479729
686	0.7720306613
687	0.7709378044
688	0.7698782282
689	0.7686107092
690	0.7678797893
691	0.766541202
692	0.765117371
693	0.7644593072
694	0.7630381919
695	0.7609182463
696	0.7591949611
697	0.7572435146
698	0.7550708793
699	0.7537584356
700	0.7527335795
701	0.7506289491
702	0.749213394
703	0.7475899998
704	0.7465727179
705	0.7451092936
706	0.7439877878
707	0.7422859612
708	0.7414095859
709	0.7393294739
710	0.7385656684
711	0.7371619936
712	0.7363663426
713	0.7359519616
714	0.7339856068
715	0.7331370593
716	0.7315783135
717	0.7298394932
718	0.7289045888
719	0.7274566662
720	0.725723184
721	0.7238370026
722	0.7230754345
723	0.7217604318
724	0.7209157862
725	0.7199153815
726	0.718652299
727	0.7177714382
728	0.7166043411
729	0.7146441937
730	0.7133507338
731	0.7122693146
732	0.7109398025
733	0.7092108214
734	0.7077723362
735	0.7063635098
736	0.7050515625
737	0.7036593982
738	0.7024832461
739	0.7009798982
740	0.7005225389
741	0.7000707994
742	0.699090219
743	0.6977933064
744	0.6964578794
745	0.6946404694
746	0.6937002392
747	0.6924496002
748	0.6909794611
749	0.6902269335
750	0.6892915034
751	0.6881535145
752	0.686470108
753	0.6849184546
754	0.6838523179
755	0.682300088
756	0.6809853658
757	0.6800082035
758	0.6793136547
759	0.6780161526
760	0.6770503333
761	0.6765902063
762	0.6763435428
763	0.6756371182
764	0.6745584907
765	0.6737248158
766	0.6721437266
767	0.6709133321
768	0.6697792183
769	0.6683442669
770	0.6669877418
771	0.6661523964
772	0.6644492713
773	0.6643025503
774	0.6635369124
775	0.66226709
776	0.6609397191
777	0.6600323431
778	0.6585356104
779	0.6573920131
780	0.6566531452
781	0.6556913923
782	0.6546276422
783	0.6533112355
784	0.6520017568
785	0.6511624873
786	0.6502721527
787	0.6497595427
788	0.6491611822
789	0.6479206575
790	0.6463165537
791	0.6454693894
792	0.6445147552
793	0.64340656
794	0.6423325263
795	0.6419301946
796	0.6411127938
797	0.6400866843
798	0.6394858293
799	0.6384520117
800	0.6376586631
801	0.6369028801
802	0.6358835313
803	0.6347052173
804	0.6329251582
805	0.6316700498
806	0.6300927695
807	0.6290010007
808	0.6280094563
809	0.627211937
810	0.6258519715
811	0.6254501361
812	0.6244412343
813	0.6232314794
814	0.6216204457
815	0.6204229559
816	0.6199581173
817	0.6187355564
818	0.6179537921
819	0.6172139693
820	0.6156432345
821	0.614515008
822	0.6131279147
823	0.6118541875
824	0.6108567503
825	0.6096891612
826	0.6093187458
827	0.6088373587
828	0.6080356711
829	0.607625749
830	0.6070555396
831	0.60632043
832	0.6050340267
833	0.6042596543
834	0.6031181957
835	0.6021833161
836	0.6014502739
837	0.6003991382
838	0.5992226015
839	0.598147012
840	0.5969216689
841	0.5960812259
842	0.5959108728
843	0.5948604206
844	0.5937394742
845	0.5932808497
846	0.5925850385
847	0.5915204206
848	0.5902959682
849	0.5894392793
850	0.5882283211
851	0.5873748818
852	0.5866996958
853	0.5856476946
854	0.5852625851
855	0.5844922511
856	0.5833733143
857	0.5827651057
858	0.581865735
859	0.5814279787
860	0.5807350336
861	0.5797471147
862	0.5787897427
863	0.5783720612
864	0.5776437326
865	0.5765854864
866	0.5763692829
867	0.5752613855
868	0.5746562888
869	0.5732840994
870	0.5725541518
871	0.5721269502
872	0.5716026796
873	0.5704686542
874	0.5696359917
875	0.5680524503
876	0.5673069301
877	0.5664959151
878	0.5654310691
879	0.5649575869
880	0.5645630253
881	0.5635865774
882	0.5625650908
883	0.5614203585
884	0.5607105315
885	0.5604412704
886	0.5599480156
887	0.5595462413
888	0.558481881
889	0.5576802099
890	0.556765729
891	0.5558716706
892	0.5550081218
893	0.554346311
894	0.5534203416
895	0.5528099122
896	0.5519442695
897	0.5508276106
898	0.5495262006
899	0.5487636904
900	0.5479159739
901	0.5469922573
902	0.5460487116
903	0.5451249473
904	0.5437423161
905	0.543339548
906	0.5427602637
907	0.5417900367
908	0.5412965262
909	0.5411128579
910	0.5406876114
911	0.5395105069
912	0.5388127831
913	0.5378896757
914	0.5375002577
915	0.5368547095
916	0.5358109616
917	0.5347504242
918	0.5343584177
919	0.5334683861
920	0.5324744019
921	0.5316329716
922	0.5311141353
923	0.5301352777
924	0.5292986188
925	0.5284222329
926	0.5273113998
927	0.5265852072
928	0.5258706561
929	0.5252194503
930	0.5240776913
931	0.5232429756
932	0.522714628
933	0.5222046322
934	0.5219993318
935	0.5205749413
936	0.5198154493
937	0.5195742986
938	0.5186334158
939	0.5177217088
940	0.5168735232
941	0.5154548252
942	0.5151396948
943	0.5143881251
944	0.5132302668
945	0.5123549144
946	0.5114676634
947	0.5108131581
948	0.51045504
949	0.5100491276
950	0.5094392509
951	0.5086084851
952	0.5083443602
953	0.5078607595
954	0.5068782225
955	0.5060412404
956	0.5051136283
957	0.5046493222
958	0.5037186865
959	0.5029161696
960	0.5018546356
961	0.5011298706
962	0.5006578238
963	0.5003185493
964	0.4992465438
965	0.4982472503
966	0.4976462926
967	0.4966339137
968	0.496177586
969	0.4954845836
970	0.4944737103
971	0.4936370414
972	0.4925874067
973	0.4923565189
974	0.4913900404
975	0.4908206728
976	0.4900096075
977	0.48957392
978	0.4887536747
979	0.4882243646
980	0.4873487014
981	0.4861438901
982	0.4854615529
983	0.4846888107
984	0.48381619
985	0.4833216164
986	0.4824497966
987	0.4817708841
988	0.481114109
989	0.4803196487
990	0.4794067291
991	0.4788036586
992	0.4784912583
993	0.4776549991
994	0.4769042732
995	0.4759962695
996	0.4748059756
997	0.4738988603
998	0.4731672939
999	0.4727654027
